x,y,fz,s0,s1,s2,s3
1.0,1.0,3.0411272048950195,1.1781802543792723,0.5081728159198583,8.000633555206,3.155839850188056
-1.0,-1.0,1.030447006225586,0.2901416345438726,1.356323666883854,0.4674303356345853,1.4849475840991948
0.8461538461538461,-0.8461538461538461,0.7473926544189453,1.8182075801964372,0.4917617107939775,1.4357873691237075,1.0291122573366962
-1.0,-1.0,2.9528884887695312,0.6789905500551419,3.760708460207387,1.4086262478864815,3.0457069227705444
-0.5384615384615385,0.5384615384615385,1.545623779296875,1.2288834251359435,1.6514455196656768,2.7701565879084686,7.879462687331443
1.0,-1.0,0.9109830856323242,1.5101107067652717,0.2513614386247658,1.0057989183061586,0.5175617519304914
0.6923076923076923,-0.6923076923076923,0.1436977386474609,0.7451306484650181,0.3922642789710141,0.9875075665344376,1.0236312140531656
0.3846153846153846,-0.3846153846153846,1.0161142349243164,2.0407058085126266,1.394940721535438,2.488829808600519,2.868847040213298
-0.5384615384615385,0.5384615384615385,2.258143424987793,1.4665572307965098,2.118801667966362,3.712122865455139,11.04769346385973
1.0,-1.0,0.2972793579101562,0.543126591674052,0.1059978049080135,0.4212374008661979,0.183257924015604
1.0,-1.0,1.395822525024414,2.5451520290372525,0.4249300228380861,1.4288796035509006,0.7434704995565047
0.0,0.0,0.2611017227172851,1.0995505015165827,0.8417163310702978,1.6039626164258558,2.0985993750415988
-0.3846153846153846,0.3846153846153846,3.223203659057617,2.3684421171414938,3.3114342546086624,5.750457039229449,15.035976727954877
0.6923076923076923,-0.6923076923076923,0.128326416015625,0.6895548926228603,0.3579752858402547,0.8482525436500677,0.9503943473078714
0.8461538461538461,-0.8461538461538461,2.296611785888672,5.373887445937696,1.3425957574130347,2.913473659912003,2.2066853172537684
-0.5384615384615385,-0.5384615384615385,0.6024112701416016,0.8441430789355402,1.507391823797969,1.41058665462243,2.6416289400212265
-0.3846153846153846,-0.3846153846153846,4.052604675292969,3.843299002409166,7.944332146563518,4.651307490141312,9.625800861256746
-1.0,-1.0,1.5165929794311523,0.338929239454812,1.889922747695986,0.5674464360827849,1.860485752879923
-0.3846153846153846,0.3846153846153846,0.5994863510131836,0.7673488646579526,0.8993500269321939,1.6176994107835796,3.471671221945125
-0.8461538461538461,0.8461538461538461,3.284003257751465,0.9353340210220228,1.7036733930854866,3.227976812028354,12.459553143920829
0.8461538461538461,0.8461538461538461,0.4301834106445312,0.6574881378242727,0.3276441996427072,1.734641269949125,1.1051422598096217
0.0,0.0,1.367919921875,1.89563759734116,2.100587948576132,3.4116818057333465,5.551003133836239
-0.8461538461538461,-0.8461538461538461,3.012990951538086,1.2539067649770037,4.923344004422164,2.265324046270594,4.305363633840854
-0.3846153846153846,-0.3846153846153846,1.272451400756836,1.3121016125338574,2.60247105650152,2.005337670653674,4.329773028038622
0.0,0.0,0.7838821411132812,0.8197817528711654,0.8431408291251478,1.4418852699438656,2.299790743139075
0.5384615384615385,-0.5384615384615385,0.7757711410522461,1.8523683949736256,1.0524003023754265,1.9655926501456664,2.0671544058381395
0.0,0.0,0.3129806518554687,1.0881438443076263,1.1157061249370934,1.9033032935140712,2.9294861185969876
0.8461538461538461,-0.8461538461538461,0.44537353515625,1.2394029644925424,0.3908221353731134,1.1307298606225586,0.9422698552870944
-1.0,1.0,1.913896560668945,0.2227195433170251,0.8635986928478941,1.1068730610931574,5.9360323731357
0.8461538461538461,0.8461538461538461,3.230152130126953,1.7237947268820903,0.9769344818148312,10.04106682307986,5.4983749360191485
-0.8461538461538461,-0.8461538461538461,2.777401924133301,1.2083776288739791,4.746250130662487,1.890166800091145,3.9205008369640657
